Price,Adj Close,Close,High,Low,Open,Volume
Ticker,MARICO.NS,MARICO.NS,MARICO.NS,MARICO.NS,MARICO.NS,MARICO.NS
Datetime,,,,,,
2026-06-23 11:25:00+05:30,815.4500122070312,815.4500122070312,815.9500122070312,815.3499755859375,815.6500244140625,5548
2026-06-23 11:30:00+05:30,816.9000244140625,816.9000244140625,817.0,815.0499877929688,815.4500122070312,14553
2026-06-23 11:35:00+05:30,817.6500244140625,817.6500244140625,817.7999877929688,816.4500122070312,816.6500244140625,4794
2026-06-23 11:40:00+05:30,818.75,818.75,819.0499877929688,816.7999877929688,817.4000244140625,13689
2026-06-23 11:45:00+05:30,817.5,817.5,818.7000122070312,816.5999755859375,818.4000244140625,11332
2026-06-23 11:50:00+05:30,818.0,818.0,818.0,816.7000122070312,816.7000122070312,10744
2026-06-23 11:55:00+05:30,817.7000122070312,817.7000122070312,818.0,816.9000244140625,817.8499755859375,16021
2026-06-23 12:00:00+05:30,818.0,818.0,818.0,817.0,817.6500244140625,11435
2026-06-23 12:05:00+05:30,817.9500122070312,817.9500122070312,818.5999755859375,817.7999877929688,818.2999877929688,12261
2026-06-23 12:10:00+05:30,817.75,817.75,818.2999877929688,817.2999877929688,817.9500122070312,5751
2026-06-23 12:15:00+05:30,817.2999877929688,817.2999877929688,818.0,817.0499877929688,817.7999877929688,6875
2026-06-23 12:20:00+05:30,817.75,817.75,817.75,816.9000244140625,817.2999877929688,16475
2026-06-23 12:25:00+05:30,816.2999877929688,816.2999877929688,818.0499877929688,816.2999877929688,818.0,74156
2026-06-23 12:30:00+05:30,815.9500122070312,815.9500122070312,816.3499755859375,814.25,816.2999877929688,24366
2026-06-23 12:35:00+05:30,815.7000122070312,815.7000122070312,816.2999877929688,815.5999755859375,815.75,2820
2026-06-23 12:40:00+05:30,815.4500122070312,815.4500122070312,815.7999877929688,815.1500244140625,815.7999877929688,3671
2026-06-23 12:45:00+05:30,815.0499877929688,815.0499877929688,815.7000122070312,815.0,815.4500122070312,11310
2026-06-23 12:50:00+05:30,815.2999877929688,815.2999877929688,815.5499877929688,815.0,815.0,4982
2026-06-23 12:55:00+05:30,815.5,815.5,815.6500244140625,815.0,815.1500244140625,6720
2026-06-23 13:00:00+05:30,815.0999755859375,815.0999755859375,815.5,815.0,815.25,7415
2026-06-23 13:05:00+05:30,815.5499877929688,815.5499877929688,816.25,815.0,815.1500244140625,7211
2026-06-23 13:10:00+05:30,815.7000122070312,815.7000122070312,816.25,815.5,815.6500244140625,2933
2026-06-23 13:15:00+05:30,815.8499755859375,815.8499755859375,816.25,815.3499755859375,815.9000244140625,2730
2026-06-23 13:20:00+05:30,815.6500244140625,815.6500244140625,816.25,815.4500122070312,815.6500244140625,3192
2026-06-23 13:25:00+05:30,815.8499755859375,815.8499755859375,816.1500244140625,815.4000244140625,815.7999877929688,3502
2026-06-23 13:30:00+05:30,815.6500244140625,815.6500244140625,815.9000244140625,815.0999755859375,815.6500244140625,4288
2026-06-23 13:35:00+05:30,816.75,816.75,816.8499755859375,815.25,815.5,7734
2026-06-23 13:40:00+05:30,816.5999755859375,816.5999755859375,817.0,816.0,816.5999755859375,5567
2026-06-23 13:45:00+05:30,817.2999877929688,817.2999877929688,817.3499755859375,816.5,816.5499877929688,21256
2026-06-23 13:50:00+05:30,817.3499755859375,817.3499755859375,817.3499755859375,816.5,817.0999755859375,7534
2026-06-23 13:55:00+05:30,816.75,816.75,817.25,816.5,816.9000244140625,3977
2026-06-23 14:00:00+05:30,816.8499755859375,816.8499755859375,816.9000244140625,816.25,816.5,4260
2026-06-23 14:05:00+05:30,816.5999755859375,816.5999755859375,816.8499755859375,815.6500244140625,816.4000244140625,5380
2026-06-23 14:10:00+05:30,817.4000244140625,817.4000244140625,817.4000244140625,816.2999877929688,816.4000244140625,11582
2026-06-23 14:15:00+05:30,817.7000122070312,817.7000122070312,818.7999877929688,817.0,817.25,195965
2026-06-23 14:20:00+05:30,821.3499755859375,821.3499755859375,821.3499755859375,817.4000244140625,817.4500122070312,14024
2026-06-23 14:25:00+05:30,820.0,820.0,821.5,819.3499755859375,821.0999755859375,9287
2026-06-23 14:30:00+05:30,819.7999877929688,819.7999877929688,820.3499755859375,819.4500122070312,819.75,4873
2026-06-23 14:35:00+05:30,819.7000122070312,819.7000122070312,820.2999877929688,819.0499877929688,819.5499877929688,18125
2026-06-23 14:40:00+05:30,820.5,820.5,820.7999877929688,818.7000122070312,819.7999877929688,11972
2026-06-23 14:45:00+05:30,823.0999755859375,823.0999755859375,823.3499755859375,820.3499755859375,820.3499755859375,26554
2026-06-23 14:50:00+05:30,823.75,823.75,823.9500122070312,823.0,823.0,14824
2026-06-23 14:55:00+05:30,822.5499877929688,822.5499877929688,823.8499755859375,822.3499755859375,823.8499755859375,22939
2026-06-23 15:00:00+05:30,819.4500122070312,819.4500122070312,822.3499755859375,818.7999877929688,822.3499755859375,89494
2026-06-23 15:05:00+05:30,820.0999755859375,820.0999755859375,821.3499755859375,819.4000244140625,819.4000244140625,54957
2026-06-23 15:10:00+05:30,820.2000122070312,820.2000122070312,820.2000122070312,819.5,820.2000122070312,50458
2026-06-23 15:15:00+05:30,820.4500122070312,820.4500122070312,821.9500122070312,820.0999755859375,820.0999755859375,83458
2026-06-23 15:20:00+05:30,821.3499755859375,821.3499755859375,821.6500244140625,820.6500244140625,820.6500244140625,56359
2026-06-23 15:25:00+05:30,821.0499877929688,821.0499877929688,824.75,820.7999877929688,821.0,91576
2026-06-24 09:15:00+05:30,823.2999877929688,823.2999877929688,827.3499755859375,823.2999877929688,825.0,0
2026-06-24 09:20:00+05:30,823.7000122070312,823.7000122070312,824.2000122070312,822.5999755859375,823.0499877929688,13939
2026-06-24 09:25:00+05:30,821.75,821.75,824.0999755859375,821.75,823.5,19564
2026-06-24 09:30:00+05:30,820.8499755859375,820.8499755859375,822.2000122070312,820.5999755859375,822.2000122070312,12052
2026-06-24 09:35:00+05:30,818.6500244140625,818.6500244140625,821.75,818.6500244140625,820.5999755859375,13902
2026-06-24 09:40:00+05:30,817.5,817.5,818.2999877929688,817.1500244140625,817.5499877929688,11114
2026-06-24 09:45:00+05:30,815.2999877929688,815.2999877929688,817.5,815.2999877929688,817.25,11774
2026-06-24 09:50:00+05:30,813.2000122070312,813.2000122070312,816.2000122070312,812.8499755859375,815.2999877929688,22773
2026-06-24 09:55:00+05:30,811.0499877929688,811.0499877929688,813.4000244140625,811.0499877929688,813.0,9076
2026-06-24 10:00:00+05:30,813.5,813.5,814.2999877929688,811.0999755859375,811.0999755859375,20493
2026-06-24 10:05:00+05:30,814.0499877929688,814.0499877929688,815.0999755859375,812.8499755859375,813.5999755859375,16893
2026-06-24 10:10:00+05:30,813.7000122070312,813.7000122070312,814.3499755859375,813.4000244140625,814.3499755859375,11250
2026-06-24 10:15:00+05:30,814.4500122070312,814.4500122070312,815.0,813.7000122070312,813.7000122070312,10212
2026-06-24 10:20:00+05:30,814.9000244140625,814.9000244140625,814.9000244140625,814.2000122070312,814.4500122070312,3858
2026-06-24 10:25:00+05:30,814.2999877929688,814.2999877929688,815.5499877929688,814.0999755859375,814.9000244140625,22337
2026-06-24 10:30:00+05:30,812.7999877929688,812.7999877929688,815.0,812.5,814.5999755859375,12563
2026-06-24 10:35:00+05:30,812.2999877929688,812.2999877929688,812.8499755859375,812.0,812.75,5425
2026-06-24 10:40:00+05:30,811.1500244140625,811.1500244140625,812.5999755859375,811.1500244140625,812.2999877929688,6001
2026-06-24 10:45:00+05:30,814.8499755859375,814.8499755859375,815.4000244140625,811.1500244140625,811.2000122070312,108096
2026-06-24 10:50:00+05:30,814.0499877929688,814.0499877929688,815.5,813.1500244140625,814.9000244140625,14958
2026-06-24 10:55:00+05:30,813.7000122070312,813.7000122070312,815.2999877929688,813.2999877929688,814.0499877929688,27563
2026-06-24 11:00:00+05:30,812.0499877929688,812.0499877929688,814.0499877929688,811.6500244140625,813.7000122070312,12238
2026-06-24 11:05:00+05:30,812.0,812.0,812.5,811.3499755859375,812.0499877929688,6253
2026-06-24 11:10:00+05:30,812.4000244140625,812.4000244140625,812.9500122070312,812.0,812.0,9947
2026-06-24 11:15:00+05:30,814.25,814.25,814.8499755859375,812.3499755859375,812.4000244140625,7467
2026-06-24 11:20:00+05:30,813.9000244140625,813.9000244140625,814.9500122070312,813.4000244140625,814.9500122070312,8518
2026-06-24 11:25:00+05:30,813.2000122070312,813.2000122070312,814.3499755859375,813.2000122070312,813.9000244140625,5513
2026-06-24 11:30:00+05:30,812.7999877929688,812.7999877929688,813.9000244140625,812.25,813.2000122070312,22183
2026-06-24 11:35:00+05:30,811.0,811.0,812.9500122070312,810.8499755859375,812.9500122070312,7777
2026-06-24 11:40:00+05:30,813.7999877929688,813.7999877929688,814.2000122070312,810.4500122070312,811.0,13068
2026-06-24 11:45:00+05:30,814.0,814.0,814.1500244140625,813.25,814.0,88730
2026-06-24 11:50:00+05:30,812.5,812.5,814.0499877929688,812.2999877929688,814.0,18559
2026-06-24 11:55:00+05:30,811.1500244140625,811.1500244140625,812.5,811.0,812.5,10071
2026-06-24 12:00:00+05:30,813.1500244140625,813.1500244140625,814.2999877929688,810.8499755859375,811.1500244140625,99182
2026-06-24 12:05:00+05:30,812.9500122070312,812.9500122070312,813.2000122070312,812.2999877929688,813.1500244140625,8809
2026-06-24 12:10:00+05:30,812.2999877929688,812.2999877929688,813.25,812.25,812.9500122070312,20031
2026-06-24 12:15:00+05:30,814.6500244140625,814.6500244140625,814.7999877929688,812.4500122070312,812.5,21087
2026-06-24 12:20:00+05:30,814.8499755859375,814.8499755859375,815.25,814.4000244140625,814.6500244140625,13225
2026-06-24 12:25:00+05:30,815.4500122070312,815.4500122070312,816.0999755859375,814.7000122070312,814.8499755859375,13397
2026-06-24 12:30:00+05:30,815.3499755859375,815.3499755859375,815.6500244140625,815.0,815.4500122070312,6408
2026-06-24 12:35:00+05:30,816.5,816.5,816.5,815.0,815.2999877929688,16789
2026-06-24 12:40:00+05:30,816.75,816.75,816.75,816.2000122070312,816.2000122070312,10281
2026-06-24 12:45:00+05:30,816.2999877929688,816.2999877929688,817.5,816.2999877929688,817.4000244140625,9221
2026-06-24 12:50:00+05:30,818.8499755859375,818.8499755859375,819.7000122070312,816.2999877929688,816.4000244140625,46878
2026-06-24 12:55:00+05:30,818.4500122070312,818.4500122070312,819.0,818.1500244140625,818.8499755859375,15267
2026-06-24 13:00:00+05:30,818.5499877929688,818.5499877929688,818.75,818.0,818.4500122070312,19395
2026-06-24 13:05:00+05:30,820.2999877929688,820.2999877929688,820.2999877929688,818.8499755859375,818.8499755859375,8124
2026-06-24 13:10:00+05:30,820.5,820.5,820.5,820.0999755859375,820.2999877929688,3217
2026-06-24 13:15:00+05:30,820.9500122070312,820.9500122070312,820.9500122070312,819.0,820.5,16714
2026-06-24 13:20:00+05:30,820.8499755859375,820.8499755859375,821.25,820.25,820.9500122070312,18786
2026-06-24 13:25:00+05:30,819.75,819.75,820.7000122070312,819.75,820.5999755859375,4805
2026-06-24 13:30:00+05:30,820.5999755859375,820.5999755859375,821.7999877929688,819.7999877929688,819.7999877929688,13451
2026-06-24 13:35:00+05:30,821.6500244140625,821.6500244140625,821.75,820.5999755859375,820.7000122070312,23088
2026-06-24 13:40:00+05:30,822.7000122070312,822.7000122070312,822.9000244140625,821.75,821.7999877929688,22313
2026-06-24 13:45:00+05:30,821.9500122070312,821.9500122070312,822.7000122070312,821.8499755859375,822.5499877929688,7140
2026-06-24 13:50:00+05:30,821.0,821.0,821.9000244140625,821.0,821.75,8739
2026-06-24 13:55:00+05:30,822.75,822.75,823.0,821.0499877929688,821.0499877929688,19373
2026-06-24 14:00:00+05:30,821.7999877929688,821.7999877929688,822.7999877929688,821.6500244140625,822.4000244140625,20272
2026-06-24 14:05:00+05:30,820.7999877929688,820.7999877929688,821.7999877929688,820.5999755859375,821.7999877929688,7699
2026-06-24 14:10:00+05:30,820.0,820.0,821.0999755859375,820.0,821.0999755859375,6953
2026-06-24 14:15:00+05:30,819.8499755859375,819.8499755859375,820.1500244140625,819.7999877929688,820.1500244140625,3856
2026-06-24 14:20:00+05:30,820.1500244140625,820.1500244140625,820.2999877929688,819.7999877929688,819.8499755859375,7572
2026-06-24 14:25:00+05:30,820.0499877929688,820.0499877929688,821.0499877929688,820.0,820.1500244140625,5532
2026-06-24 14:30:00+05:30,819.8499755859375,819.8499755859375,820.3499755859375,819.6500244140625,820.3499755859375,13542
2026-06-24 14:35:00+05:30,819.0999755859375,819.0999755859375,820.0,819.0,820.0,19127
2026-06-24 14:40:00+05:30,818.4000244140625,818.4000244140625,819.2999877929688,818.1500244140625,819.2999877929688,58726
2026-06-24 14:45:00+05:30,819.7000122070312,819.7000122070312,819.7000122070312,818.2999877929688,818.4000244140625,42581
2026-06-24 14:50:00+05:30,819.4500122070312,819.4500122070312,820.25,819.4000244140625,819.7000122070312,14601
2026-06-24 14:55:00+05:30,819.9500122070312,819.9500122070312,820.5,819.4500122070312,819.5,11461
2026-06-24 15:00:00+05:30,820.0,820.0,820.3499755859375,819.0499877929688,819.25,37455
2026-06-24 15:05:00+05:30,820.7000122070312,820.7000122070312,820.9000244140625,819.9500122070312,819.9500122070312,51252
2026-06-24 15:10:00+05:30,819.5,819.5,820.7000122070312,819.2000122070312,820.7000122070312,37320
2026-06-24 15:15:00+05:30,819.0,819.0,819.7999877929688,818.4500122070312,819.4500122070312,73842
2026-06-24 15:20:00+05:30,819.0,819.0,819.5999755859375,819.0,819.1500244140625,109376
2026-06-24 15:25:00+05:30,819.75,819.75,819.7999877929688,817.75,819.0499877929688,91845
2026-06-25 09:15:00+05:30,822.3499755859375,822.3499755859375,822.5499877929688,819.25,819.5,0
2026-06-25 09:20:00+05:30,821.3499755859375,821.3499755859375,822.2999877929688,820.0499877929688,821.9500122070312,10163
2026-06-25 09:25:00+05:30,821.2000122070312,821.2000122070312,822.2999877929688,820.75,821.0999755859375,10655
2026-06-25 09:30:00+05:30,821.4500122070312,821.4500122070312,822.5999755859375,820.75,820.9500122070312,9021
2026-06-25 09:35:00+05:30,821.7000122070312,821.7000122070312,821.9500122070312,821.1500244140625,821.4500122070312,6758
2026-06-25 09:40:00+05:30,820.9000244140625,820.9000244140625,821.6500244140625,820.6500244140625,821.6500244140625,8730
2026-06-25 09:45:00+05:30,823.5499877929688,823.5499877929688,823.5499877929688,820.5499877929688,820.9000244140625,17569
2026-06-25 09:50:00+05:30,825.6500244140625,825.6500244140625,826.3499755859375,823.4500122070312,823.4500122070312,36511
2026-06-25 09:55:00+05:30,827.9500122070312,827.9500122070312,828.5999755859375,825.6500244140625,825.6500244140625,31768
2026-06-25 10:00:00+05:30,826.7000122070312,826.7000122070312,827.9000244140625,825.4500122070312,827.9000244140625,11897
2026-06-25 10:05:00+05:30,826.2999877929688,826.2999877929688,826.9500122070312,826.0999755859375,826.7000122070312,7285
2026-06-25 10:10:00+05:30,827.9500122070312,827.9500122070312,828.5,826.2000122070312,826.7999877929688,13306
2026-06-25 10:15:00+05:30,827.0499877929688,827.0499877929688,828.7000122070312,826.9000244140625,827.5999755859375,8289
2026-06-25 10:20:00+05:30,827.9000244140625,827.9000244140625,827.9500122070312,826.4500122070312,827.0499877929688,13379
2026-06-25 10:25:00+05:30,830.3499755859375,830.3499755859375,830.7000122070312,828.2000122070312,828.2000122070312,21742
2026-06-25 10:30:00+05:30,831.0999755859375,831.0999755859375,832.6500244140625,829.0499877929688,830.3499755859375,256981
2026-06-25 10:35:00+05:30,830.7000122070312,830.7000122070312,831.2000122070312,829.8499755859375,830.75,62888
2026-06-25 10:40:00+05:30,830.0,830.0,830.9000244140625,829.7000122070312,830.4000244140625,22915
2026-06-25 10:45:00+05:30,829.75,829.75,830.2999877929688,829.5499877929688,830.0,17999
2026-06-25 10:50:00+05:30,827.7000122070312,827.7000122070312,828.5999755859375,827.0499877929688,828.5999755859375,32882
2026-06-25 10:55:00+05:30,827.5,827.5,828.0,826.5999755859375,827.7000122070312,18024
2026-06-25 11:00:00+05:30,826.5,826.5,828.0,826.5,827.4500122070312,44261
2026-06-25 11:05:00+05:30,826.7999877929688,826.7999877929688,827.3499755859375,826.1500244140625,826.2999877929688,19639
2026-06-25 11:10:00+05:30,826.5499877929688,826.5499877929688,827.0,826.25,826.7999877929688,15139
2026-06-25 11:15:00+05:30,827.25,827.25,827.75,826.0999755859375,826.0999755859375,18085
2026-06-25 11:20:00+05:30,826.9000244140625,826.9000244140625,827.5,826.75,827.2999877929688,12783
2026-06-25 11:25:00+05:30,827.5,827.5,827.5,826.75,826.9500122070312,30858
2026-06-25 11:30:00+05:30,827.9000244140625,827.9000244140625,828.0,826.9000244140625,827.2000122070312,16501
2026-06-25 11:35:00+05:30,827.7999877929688,827.7999877929688,828.0,827.5999755859375,827.9000244140625,16026
2026-06-25 11:40:00+05:30,827.25,827.25,828.0,827.2000122070312,827.9000244140625,15379
2026-06-25 11:45:00+05:30,827.1500244140625,827.1500244140625,827.25,827.0,827.25,8590
2026-06-25 11:50:00+05:30,827.1500244140625,827.1500244140625,827.6500244140625,826.9500122070312,827.0499877929688,12643
2026-06-25 11:55:00+05:30,827.0499877929688,827.0499877929688,827.5,827.0,827.1500244140625,6358
2026-06-25 12:00:00+05:30,827.3499755859375,827.3499755859375,827.6500244140625,827.1500244140625,827.1500244140625,10323
2026-06-25 12:05:00+05:30,827.25,827.25,827.5,827.2000122070312,827.4000244140625,6017
2026-06-25 12:10:00+05:30,827.0,827.0,827.6500244140625,827.0,827.4000244140625,10967
2026-06-25 12:15:00+05:30,826.5,826.5,827.0499877929688,826.5,827.0,30010
2026-06-25 12:20:00+05:30,827.25,827.25,827.6500244140625,826.5,826.5,9353
2026-06-25 12:25:00+05:30,826.75,826.75,827.5,826.0999755859375,827.5,25542
2026-06-25 12:30:00+05:30,824.1500244140625,824.1500244140625,827.0499877929688,823.75,826.75,35930
2026-06-25 12:35:00+05:30,824.7999877929688,824.7999877929688,825.5999755859375,823.5499877929688,824.5,22417
2026-06-25 12:40:00+05:30,824.9000244140625,824.9000244140625,825.0499877929688,824.6500244140625,825.0,9134
2026-06-25 12:45:00+05:30,825.0499877929688,825.0499877929688,826.0,824.6500244140625,825.0,11521
2026-06-25 12:50:00+05:30,825.2000122070312,825.2000122070312,825.4500122070312,824.75,825.4000244140625,5763
2026-06-25 12:55:00+05:30,824.9000244140625,824.9000244140625,825.5,824.2999877929688,825.5,14042
2026-06-25 13:00:00+05:30,825.0499877929688,825.0499877929688,825.4500122070312,824.6500244140625,824.9000244140625,6568
2026-06-25 13:05:00+05:30,824.9000244140625,824.9000244140625,825.0999755859375,824.75,825.0499877929688,7139
2026-06-25 13:10:00+05:30,823.5,823.5,825.0499877929688,823.4500122070312,824.9000244140625,44195
2026-06-25 13:15:00+05:30,823.8499755859375,823.8499755859375,824.0999755859375,823.5,824.0499877929688,7750
2026-06-25 13:20:00+05:30,823.3499755859375,823.3499755859375,824.0499877929688,823.25,824.0,8444
2026-06-25 13:25:00+05:30,822.7000122070312,822.7000122070312,823.5499877929688,822.3499755859375,823.5499877929688,12954
2026-06-25 13:30:00+05:30,822.0999755859375,822.0999755859375,822.7000122070312,821.9500122070312,822.4000244140625,6394
2026-06-25 13:35:00+05:30,824.0999755859375,824.0999755859375,824.3499755859375,822.0999755859375,822.0999755859375,10529
2026-06-25 13:40:00+05:30,824.4000244140625,824.4000244140625,824.7999877929688,824.0999755859375,824.0999755859375,9941
2026-06-25 13:45:00+05:30,824.2999877929688,824.2999877929688,824.75,824.2999877929688,824.4500122070312,7361
2026-06-25 13:50:00+05:30,824.4000244140625,824.4000244140625,824.8499755859375,824.2999877929688,824.3499755859375,9598
2026-06-25 13:55:00+05:30,823.5999755859375,823.5999755859375,824.4000244140625,823.4000244140625,824.2999877929688,10571
2026-06-25 14:00:00+05:30,823.7000122070312,823.7000122070312,823.7999877929688,823.3499755859375,823.7999877929688,9652
2026-06-25 14:05:00+05:30,823.0999755859375,823.0999755859375,824.4500122070312,823.0999755859375,823.7000122070312,10301
2026-06-25 14:10:00+05:30,823.0,823.0,823.2999877929688,823.0,823.0499877929688,8552
2026-06-25 14:15:00+05:30,823.0499877929688,823.0499877929688,823.4000244140625,821.8499755859375,823.0,48355
2026-06-25 14:20:00+05:30,822.25,822.25,823.5,822.25,823.1500244140625,11251
2026-06-25 14:25:00+05:30,823.2999877929688,823.2999877929688,823.7000122070312,822.0999755859375,822.4000244140625,16453
2026-06-25 14:30:00+05:30,824.0999755859375,824.0999755859375,824.1500244140625,823.2999877929688,823.5499877929688,10051
2026-06-25 14:35:00+05:30,825.2000122070312,825.2000122070312,826.5999755859375,823.8499755859375,824.0999755859375,36058
2026-06-25 14:40:00+05:30,825.2000122070312,825.2000122070312,825.75,825.0499877929688,825.1500244140625,13513
2026-06-25 14:45:00+05:30,825.5999755859375,825.5999755859375,826.2999877929688,825.0,825.0499877929688,62991
2026-06-25 14:50:00+05:30,827.2999877929688,827.2999877929688,827.5,825.25,825.5999755859375,18280
2026-06-25 14:55:00+05:30,826.6500244140625,826.6500244140625,827.2999877929688,826.4000244140625,827.2999877929688,17765
2026-06-25 15:00:00+05:30,826.4500122070312,826.4500122070312,826.7999877929688,825.0499877929688,826.6500244140625,85004
2026-06-25 15:05:00+05:30,826.3499755859375,826.3499755859375,827.25,826.0999755859375,826.4500122070312,64552
2026-06-25 15:10:00+05:30,825.9500122070312,825.9500122070312,826.4000244140625,825.9500122070312,826.4000244140625,44446
2026-06-25 15:15:00+05:30,826.0,826.0,826.2000122070312,825.7000122070312,825.9500122070312,65081
2026-06-25 15:20:00+05:30,825.75,825.75,826.0499877929688,824.6500244140625,826.0499877929688,110494
2026-06-25 15:25:00+05:30,826.4000244140625,826.4000244140625,826.6500244140625,824.5999755859375,825.7999877929688,64413
2026-06-29 09:15:00+05:30,834.2999877929688,834.2999877929688,835.3499755859375,826.6500244140625,826.6500244140625,112581
2026-06-29 09:20:00+05:30,836.2000122070312,836.2000122070312,837.8499755859375,834.3499755859375,834.8499755859375,130190
2026-06-29 09:25:00+05:30,832.0499877929688,832.0499877929688,837.0,831.5999755859375,835.8499755859375,46764
2026-06-29 09:30:00+05:30,832.75,832.75,835.1500244140625,831.6500244140625,831.7999877929688,341633
2026-06-29 09:35:00+05:30,836.2999877929688,836.2999877929688,836.2999877929688,832.3499755859375,832.3499755859375,52858
2026-06-29 09:40:00+05:30,834.5,834.5,838.0999755859375,833.2000122070312,835.9000244140625,73870
2026-06-29 09:45:00+05:30,835.9500122070312,835.9500122070312,836.0,834.0999755859375,834.3499755859375,15321
2026-06-29 09:50:00+05:30,838.7999877929688,838.7999877929688,839.4000244140625,835.0499877929688,835.9500122070312,966005
2026-06-29 09:55:00+05:30,839.0,839.0,839.6500244140625,837.9500122070312,839.0,45740
2026-06-29 10:00:00+05:30,840.5499877929688,840.5499877929688,842.0,839.0499877929688,839.9000244140625,68683
2026-06-29 10:05:00+05:30,840.4000244140625,840.4000244140625,840.75,838.5999755859375,840.0,72694
2026-06-29 10:10:00+05:30,841.0,841.0,841.2999877929688,839.0999755859375,840.4000244140625,41697
2026-06-29 10:15:00+05:30,840.7999877929688,840.7999877929688,842.75,840.6500244140625,840.6500244140625,28553
2026-06-29 10:20:00+05:30,841.2000122070312,841.2000122070312,842.1500244140625,840.0499877929688,840.7999877929688,817085
2026-06-29 10:25:00+05:30,841.0,841.0,841.8499755859375,840.5,841.0499877929688,9883
2026-06-29 10:30:00+05:30,839.1500244140625,839.1500244140625,841.0999755859375,839.1500244140625,841.0999755859375,34928
2026-06-29 10:35:00+05:30,841.3499755859375,841.3499755859375,841.3499755859375,838.3499755859375,840.0,26843
2026-06-29 10:40:00+05:30,840.5499877929688,840.5499877929688,841.5,840.0,841.0499877929688,18947
2026-06-29 10:45:00+05:30,840.3499755859375,840.3499755859375,841.8499755859375,838.7999877929688,840.75,31035
2026-06-29 10:50:00+05:30,840.1500244140625,840.1500244140625,841.2999877929688,839.0,840.3499755859375,26863
2026-06-29 10:55:00+05:30,842.9000244140625,842.9000244140625,843.9000244140625,840.2000122070312,840.2999877929688,28528
2026-06-29 11:00:00+05:30,842.25,842.25,843.5999755859375,841.6500244140625,842.9500122070312,23099
2026-06-29 11:05:00+05:30,842.7000122070312,842.7000122070312,843.0,841.5,841.9500122070312,10832
2026-06-29 11:10:00+05:30,842.0,842.0,843.5,841.2000122070312,842.5999755859375,33160
2026-06-29 11:15:00+05:30,844.25,844.25,844.2999877929688,841.0,842.0499877929688,65573
2026-06-29 11:20:00+05:30,843.75,843.75,844.5999755859375,843.0,844.0,53361
